"","ID","Year","Plot","SPP","Status","RWI","gini","CMD","tCWD","mTMN","tPPT","PmET","TerraDEF","TerraPDSI","mHSF","sdHSF","mLumenLength","sdLumenLength","mdblwall","sddblwall","mHSFsl","sdHSFsl","LastDBH","cindex","RWI1","gini1","CMD1","tCWD1","mTMN1","tPPT1","PmET1","TerraDEF1","TerraPDSI1","mHSF1","sdHSF1","mLumenLength1","sdLumenLength1","mdblwall1","sddblwall1","mHSFsl1","sdHSFsl1","RWI2","gini2","CMD2","tCWD2","mTMN2","tPPT2","PmET2","TerraDEF2","TerraPDSI2","mHSF2","sdHSF2","mLumenLength2","sdLumenLength2","mdblwall2","sddblwall2","mHSFsl2","sdHSFsl2","RWIDEF","RWIDEF1","RWICWD","RWICWD1","RWIPET","RWIPET1","RWICMD","RWICMD1","RWIPDSI","RWIPDSI1","RWITMN","RWITMN1","mHSFDEF","mHSFDEF1","mHSFCWD","mHSFCWD1","mHSFPET","mHSFPET1","mHSFCMD","mHSFCMD1","mHSFPDSI","mHSFPDSI1","mHSFTMN","mHSFTMN1","HSFgini"
"11","RP1001",2017,"RP1","PIPO",0,0.623685139398122,0.245,786,508.4,13.32,0.07,-181.430268,660.8,59.39,0.617190717061305,1.06095224282432,15.9696357717305,10.3914194223162,10.3625427005734,7.59069693275681,2829.65649220659,2235.41810413213,13.275,40.9205028801867,0.623685139398122,0.245,786,508.4,13.32,0.07,-181.430268,660.8,59.39,0.617190717061305,1.06095224282432,15.9696357717305,10.3914194223162,10.3625427005734,7.59069693275681,2829.65649220659,2235.41810413213,0.623685139398122,0.245,786,508.4,13.32,0.07,-181.430268,660.8,59.39,0.617190717061305,1.06095224282432,15.9696357717305,10.3914194223162,10.3625427005734,7.59069693275681,2829.65649220659,2235.41810413213,0.227176214954272,0.227176214954272,0.271389250441225,0.271389250441225,-0.101776114017073,-0.101776114017073,0.247037256017244,0.247037256017244,-0.118491843891689,-0.118491843891689,-0.108246180036192,-0.108246180036192,-0.0986978972569906,-0.0986978972569906,0.0354421594645879,0.0354421594645879,0.165128608951626,0.165128608951626,-0.0070452948316947,-0.0070452948316947,0.0203336036811107,0.0203336036811107,-0.100694989207794,-0.100694989207794,0.143
"12","RP1002",2017,"RP1","PIPO",0,0.190749803103499,0.323,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.692017267636491,1.34643132128249,11.4913281542647,5.81717705786095,10.5788291033804,6.43968032353268,2139.2729502342,2286.22329373429,22.65,11.2780045360947,0.190749803103499,0.323,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.692017267636491,1.34643132128249,11.4913281542647,5.81717705786095,10.5788291033804,6.43968032353268,2139.2729502342,2286.22329373429,0.190749803103499,0.323,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.692017267636491,1.34643132128249,11.4913281542647,5.81717705786095,10.5788291033804,6.43968032353268,2139.2729502342,2286.22329373429,-0.0994919754791106,-0.0994919754791106,-0.181107464727072,-0.181107464727072,0.256492922133689,0.256492922133689,-0.171019984661927,-0.171019984661927,0.310716897733438,0.310716897733438,-0.179656716315304,-0.179656716315304,-0.23765974557631,-0.23765974557631,-0.0798853342510187,-0.0798853342510187,0.372567465764271,0.372567465764271,-0.0966190460247555,-0.0966190460247555,0.138909319528648,0.138909319528648,-0.0631978092384602,-0.0631978092384602,0.117
"13","RP1003",2017,"RP1","PIPO",0,0.981968843355301,0.296,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.466165703502255,0.636100944909323,5.69371549295775,3.29025953163202,3.82939297423888,2.35121860141581,772.035729263962,1053.03270042711,24.5,5.75189372538129,0.981968843355301,0.296,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.466165703502255,0.636100944909323,5.69371549295775,3.29025953163202,3.82939297423888,2.35121860141581,772.035729263962,1053.03270042711,0.981968843355301,0.296,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.466165703502255,0.636100944909323,5.69371549295775,3.29025953163202,3.82939297423888,2.35121860141581,772.035729263962,1053.03270042711,0.13520864707911,0.13520864707911,0.326671145185561,0.326671145185561,0.0432530953336148,0.0432530953336148,0.373088639316446,0.373088639316446,0.133789445137087,0.133789445137087,0.121483414118181,0.121483414118181,0.0284134411828882,0.0284134411828882,0.175588051883003,0.175588051883003,0.0330029088921447,0.0330029088921447,-0.15137414324975,-0.15137414324975,0.108769159159413,0.108769159159413,0.104623615519695,0.104623615519695,0.157
"14","RP1005",2017,"RP1","PIPO",0,0.840364775664226,0.303,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.425921949141772,0.671772329175629,5.90803190163934,3.7848202745638,4.27857092592593,2.35121860141581,325.038740793127,148.539495668214,24.5,5.35221126481645,0.840364775664226,0.303,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.425921949141772,0.671772329175629,5.90803190163934,3.7848202745638,4.27857092592593,2.35121860141581,325.038740793127,148.539495668214,0.840364775664226,0.303,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.425921949141772,0.671772329175629,5.90803190163934,3.7848202745638,4.27857092592593,2.35121860141581,325.038740793127,148.539495668214,0.133001844423081,0.133001844423081,0.0618107189204576,0.0618107189204576,0.11748879518099,0.11748879518099,0.164258248918382,0.164258248918382,0.220153058374711,0.220153058374711,0.109692372499192,0.109692372499192,0.129959882334672,0.129959882334672,0.285535456075689,0.285535456075689,-0.070724126335354,-0.070724126335354,0.207874946367674,0.207874946367674,-0.100176808863188,-0.100176808863188,-0.11751949717919,-0.11751949717919,0
"15","RP1006",2017,"RP1","PIPO",0,0.79244621215611,0.242,786,508.4,13.32,0.07,-187.861314,660.8,59.39,0.788465868036781,2.87913482380648,22.6714326752321,11.3001020566442,10.1877856173323,10.7528692802371,4355.28729746236,5700.89831481125,42.675,9.03831085784871,0.79244621215611,0.242,786,508.4,13.32,0.07,-187.861314,660.8,59.39,0.788465868036781,2.87913482380648,22.6714326752321,11.3001020566442,10.1877856173323,10.7528692802371,4355.28729746236,5700.89831481125,0.79244621215611,0.242,786,508.4,13.32,0.07,-187.861314,660.8,59.39,0.788465868036781,2.87913482380648,22.6714326752321,11.3001020566442,10.1877856173323,10.7528692802371,4355.28729746236,5700.89831481125,0.272595397712562,0.272595397712562,0.251425484455618,0.251425484455618,-0.124667861879679,-0.124667861879679,0.0879952313184436,0.0879952313184436,-0.0743819840722436,-0.0743819840722436,-0.102731245496904,-0.102731245496904,-0.0914354656924923,-0.0914354656924923,-0.161023025952028,-0.161023025952028,0.188347109829772,0.188347109829772,0.0310462646645627,0.0310462646645627,0.180454176637822,0.180454176637822,-0.0285187438960785,-0.0285187438960785,0
"16","RP1007",2017,"RP1","PIPO",0,1.02504516884055,0.169,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.338153574156929,0.613943715343427,6.78243188028627,3.1193691194865,2.01154716981132,1.88877224273314,2020.81423428775,2519.80656854102,138.8,4.91415097742965,1.02504516884055,0.169,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.338153574156929,0.613943715343427,6.78243188028627,3.1193691194865,2.01154716981132,1.88877224273314,2020.81423428775,2519.80656854102,1.02504516884055,0.169,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.338153574156929,0.613943715343427,6.78243188028627,3.1193691194865,2.01154716981132,1.88877224273314,2020.81423428775,2519.80656854102,0.0660993441506875,0.0660993441506875,-0.0469934247176017,-0.0469934247176017,0.0808419845481001,0.0808419845481001,-0.0460261130942171,-0.0460261130942171,0.37651075339658,0.37651075339658,0.182463654552138,0.182463654552138,0.173369899063936,0.173369899063936,-0.176762108712266,-0.176762108712266,0.0369509113266274,0.0369509113266274,0.232370816546227,0.232370816546227,-0.224423550546784,-0.224423550546784,-0.316542310741615,-0.316542310741615,0
"17","RP1008",2017,"RP1","PIPO",0,0.63917502862499,0.178,786,508.4,13.32,0.07,-168.568176,660.8,59.39,1.06761976236996,2.20352801829014,6.78228305084746,3.75056578922873,7.99868717948718,7.68796874656753,1175.40526039417,1960.35214780291,64.7,1.45019355750001,0.63917502862499,0.178,786,508.4,13.32,0.07,-168.568176,660.8,59.39,1.06761976236996,2.20352801829014,6.78228305084746,3.75056578922873,7.99868717948718,7.68796874656753,1175.40526039417,1960.35214780291,0.63917502862499,0.178,786,508.4,13.32,0.07,-168.568176,660.8,59.39,1.06761976236996,2.20352801829014,6.78228305084746,3.75056578922873,7.99868717948718,7.68796874656753,1175.40526039417,1960.35214780291,0.163583971484208,0.163583971484208,-0.0445355951362205,-0.0445355951362205,0.104498905063537,0.104498905063537,-0.0829038453651822,-0.0829038453651822,0.133040200653952,0.133040200653952,-0.116278100408195,-0.116278100408195,-0.116228977648461,-0.116228977648461,-0.00316104690742012,-0.00316104690742012,0.109138692370572,0.109138692370572,-0.0738416533192934,-0.0738416533192934,0.0765422206541959,0.0765422206541959,0.0931634993439933,0.0931634993439933,0.27
"18","RP1009",2017,"RP1","PIPO",0,1.6323906425367,0.126,786,508.4,13.32,0.07,-181.430268,660.8,59.39,1.00597800450187,3.05996030538028,10.8778669054224,6.37406964498099,7.51228214228216,7.86182601299711,2672.60469021468,3290.87691733343,21.225,23.1008687882955,1.6323906425367,0.126,786,508.4,13.32,0.07,-181.430268,660.8,59.39,1.00597800450187,3.05996030538028,10.8778669054224,6.37406964498099,7.51228214228216,7.86182601299711,2672.60469021468,3290.87691733343,1.6323906425367,0.126,786,508.4,13.32,0.07,-181.430268,660.8,59.39,1.00597800450187,3.05996030538028,10.8778669054224,6.37406964498099,7.51228214228216,7.86182601299711,2672.60469021468,3290.87691733343,-0.175328422909514,-0.175328422909514,-0.198987634621775,-0.198987634621775,0.0745770097100391,0.0745770097100391,-0.0471123607308992,-0.0471123607308992,0.200715258855024,0.200715258855024,0.148296743998851,0.148296743998851,-0.094144957489802,-0.094144957489802,0.0457760513969113,0.0457760513969113,0.178755094403069,0.178755094403069,-0.17588701891206,-0.17588701891206,0.327191615357112,0.327191615357112,0.198065270667872,0.198065270667872,0
"19","RP1024",2017,"RP1","PIPO",0,0.80123185827256,0.451,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.602106353778282,0.842542575862184,17.5664088339334,8.21342269156137,8.53354470944286,6.07085835110509,4228.92976598749,4475.72657840361,31.35,10.2025794941244,0.80123185827256,0.451,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.602106353778282,0.842542575862184,17.5664088339334,8.21342269156137,8.53354470944286,6.07085835110509,4228.92976598749,4475.72657840361,0.80123185827256,0.451,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.602106353778282,0.842542575862184,17.5664088339334,8.21342269156137,8.53354470944286,6.07085835110509,4228.92976598749,4475.72657840361,-0.0895130428830615,-0.0895130428830615,-0.155151294614718,-0.155151294614718,0.339297514902523,0.339297514902523,-0.0886187333738982,-0.0886187333738982,0.272012535722334,0.272012535722334,0.0155082093641299,0.0155082093641299,-0.213190379804856,-0.213190379804856,0.047333385941855,0.047333385941855,0.135162691380988,0.135162691380988,-0.424973991633238,-0.424973991633238,-0.115311807111268,-0.115311807111268,-0.0372222221763381,-0.0372222221763381,0
"20","RP1025",2017,"RP1","PIPO",0,0.711447963842011,0.16,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.440939919065209,0.923216947918024,26.5539778210117,17.5750448063707,13.7090020833333,7.51129565311959,3197.47243715475,3922.02510984786,39.4,8.67129812142285,0.711447963842011,0.16,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.440939919065209,0.923216947918024,26.5539778210117,17.5750448063707,13.7090020833333,7.51129565311959,3197.47243715475,3922.02510984786,0.711447963842011,0.16,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.440939919065209,0.923216947918024,26.5539778210117,17.5750448063707,13.7090020833333,7.51129565311959,3197.47243715475,3922.02510984786,-0.358051188919972,-0.358051188919972,-0.389879691761512,-0.389879691761512,0.555768987210011,0.555768987210011,-0.318919060853752,-0.318919060853752,0.419638403417555,0.419638403417555,-0.126558840148003,-0.126558840148003,-0.279679413465621,-0.279679413465621,-0.113728049230277,-0.113728049230277,0.402089158487383,0.402089158487383,-0.124538256590738,-0.124538256590738,0.192575459424324,0.192575459424324,-0.067163789270259,-0.067163789270259,0
"21","RP1027",2017,"RP1","PIPO",0,0.947387855216561,0.17,786,508.4,13.32,0.07,-174.999222,660.8,59.39,1.01544425712558,3.20126620127591,16.3407391158337,9.8699088683028,9.39049842113514,8.7886366132867,4139.32454077928,4174.5723706906,33.975,13.5370952569719,0.947387855216561,0.17,786,508.4,13.32,0.07,-174.999222,660.8,59.39,1.01544425712558,3.20126620127591,16.3407391158337,9.8699088683028,9.39049842113514,8.7886366132867,4139.32454077928,4174.5723706906,0.947387855216561,0.17,786,508.4,13.32,0.07,-174.999222,660.8,59.39,1.01544425712558,3.20126620127591,16.3407391158337,9.8699088683028,9.39049842113514,8.7886366132867,4139.32454077928,4174.5723706906,-0.159501625483343,-0.159501625483343,-0.352728632647913,-0.352728632647913,0.306313427348213,0.306313427348213,-0.0450523720848251,-0.0450523720848251,0.309491623096817,0.309491623096817,-0.0815785071081591,-0.0815785071081591,-0.14229317996794,-0.14229317996794,0.0159488341780163,0.0159488341780163,0.0513925087646646,0.0513925087646646,-0.0686073394746939,-0.0686073394746939,0.215876904514573,0.215876904514573,0.074067982036918,0.074067982036918,0
"22","RP1029",2017,"RP1","PIPO",0,0.945976604351446,0.17,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.446044483374861,0.936155177260931,28.1449726923077,14.2680356009047,10.0130455793991,7.08826475823241,5093.88571035604,7231.71235383236,40.6,8.67129812142285,0.945976604351446,0.17,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.446044483374861,0.936155177260931,28.1449726923077,14.2680356009047,10.0130455793991,7.08826475823241,5093.88571035604,7231.71235383236,0.945976604351446,0.17,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.446044483374861,0.936155177260931,28.1449726923077,14.2680356009047,10.0130455793991,7.08826475823241,5093.88571035604,7231.71235383236,-0.415823815314202,-0.415823815314202,-0.550065198025302,-0.550065198025302,0.34692266855418,0.34692266855418,-0.460614337748739,-0.460614337748739,0.465724714996147,0.465724714996147,0.0413035668699773,0.0413035668699773,0.291010931994839,0.291010931994839,0.276447021324575,0.276447021324575,-0.108455801176347,-0.108455801176347,0.328486479302553,0.328486479302553,-0.328430211931959,-0.328430211931959,-0.252141063669095,-0.252141063669095,0
"23","RP1033",2017,"RP1","PIPO",0,0.985187683981029,0.288,786,508.4,13.32,0.07,-168.568176,660.8,59.39,1.55988306133028,9.27125046782843,23.0171403960396,18.8833262531219,12.181183697479,17.7869924157771,4935.36243090189,5943.35482008466,15.1,27.856336968235,0.985187683981029,0.288,786,508.4,13.32,0.07,-168.568176,660.8,59.39,1.55988306133028,9.27125046782843,23.0171403960396,18.8833262531219,12.181183697479,17.7869924157771,4935.36243090189,5943.35482008466,0.985187683981029,0.288,786,508.4,13.32,0.07,-168.568176,660.8,59.39,1.55988306133028,9.27125046782843,23.0171403960396,18.8833262531219,12.181183697479,17.7869924157771,4935.36243090189,5943.35482008466,-0.233549947198904,-0.233549947198904,0.0026315188111559,0.0026315188111559,0.34782546581258,0.34782546581258,-0.14669281681478,-0.14669281681478,0.415062489397471,0.415062489397471,0.108208250669308,0.108208250669308,-0.143387978279956,-0.143387978279956,-0.0279457446999119,-0.0279457446999119,0.0406709259229759,0.0406709259229759,-0.129934538521091,-0.129934538521091,0.0737355107538075,0.0737355107538075,0.0512022539473557,0.0512022539473557,0
"24","RP1045",2017,"RP1","PIPO",0,0.581071337438996,0.274,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.774751346985112,1.38211079931711,5.46852810446633,3.32895974604421,5.16769631437119,6.48527148970043,989.03473345747,1081.50186298949,17.975,22.3302261575216,0.581071337438996,0.274,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.774751346985112,1.38211079931711,5.46852810446633,3.32895974604421,5.16769631437119,6.48527148970043,989.03473345747,1081.50186298949,0.581071337438996,0.274,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.774751346985112,1.38211079931711,5.46852810446633,3.32895974604421,5.16769631437119,6.48527148970043,989.03473345747,1081.50186298949,-0.0158488935454542,-0.0158488935454542,-0.110273890583711,-0.110273890583711,0.151126601387894,0.151126601387894,0.0151868406708501,0.0151868406708501,0.0200379763029124,0.0200379763029124,-0.337692533748524,-0.337692533748524,0.0715292903138123,0.0715292903138123,0.0953181840822886,0.0953181840822886,-0.120317233878845,-0.120317233878845,0.0833600581537652,0.0833600581537652,-0.111934273105778,-0.111934273105778,0.0184946580294513,0.0184946580294513,0.097
"25","RP1136",2017,"RP1","PIPO",0,0.857529152983997,0.326,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.46562840795187,0.551247742515878,23.1624575075075,11.9947147479185,8.53372156862745,7.89936643604779,5093.88571035604,6685.28158403607,16.8,13.031164316547,0.857529152983997,0.326,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.46562840795187,0.551247742515878,23.1624575075075,11.9947147479185,8.53372156862745,7.89936643604779,5093.88571035604,6685.28158403607,0.857529152983997,0.326,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.46562840795187,0.551247742515878,23.1624575075075,11.9947147479185,8.53372156862745,7.89936643604779,5093.88571035604,6685.28158403607,-0.112588753180159,-0.112588753180159,-0.0106802301227492,-0.0106802301227492,0.264296117622062,0.264296117622062,0.0746486776668651,0.0746486776668651,0.35185668802068,0.35185668802068,0.0468072075390037,0.0468072075390037,0.346552673472081,0.346552673472081,0.266093515770241,0.266093515770241,-0.200012493465088,-0.200012493465088,0.242942507229128,0.242942507229128,-0.204250395615073,-0.204250395615073,-0.00687214921661617,-0.00687214921661617,0.226
"26","RP1156",2017,"RP1","PIPO",0,0.342640718823881,0.313,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.178558080857519,0.188191398926299,33.18709568,12.8164602143072,9.99207007223942,5.85904863305958,9335.21938720496,12603.2963214099,15.1,27.856336968235,0.342640718823881,0.313,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.178558080857519,0.188191398926299,33.18709568,12.8164602143072,9.99207007223942,5.85904863305958,9335.21938720496,12603.2963214099,0.342640718823881,0.313,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.178558080857519,0.188191398926299,33.18709568,12.8164602143072,9.99207007223942,5.85904863305958,9335.21938720496,12603.2963214099,0.00044455172542595,0.00044455172542595,-0.33195622129724,-0.33195622129724,0.104940807914117,0.104940807914117,-0.201537119185148,-0.201537119185148,0.10780415151948,0.10780415151948,-0.263274630705625,-0.263274630705625,0.350723258208587,0.350723258208587,0.258163170898359,0.258163170898359,-0.140497900451947,-0.140497900451947,0.12132772748569,0.12132772748569,-0.154882076943861,-0.154882076943861,-0.000801092587213773,-0.000801092587213773,0.12
"27","RP1611",2017,"RP1","PIPO",0,0.544807565432167,0.368,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.524766010489207,0.542675276116478,24.5385918699187,11.2397801014413,14.6917425559947,7.83841656452143,4723.05438832556,3005.02739238958,61.3,3.93722369526594,0.544807565432167,0.368,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.524766010489207,0.542675276116478,24.5385918699187,11.2397801014413,14.6917425559947,7.83841656452143,4723.05438832556,3005.02739238958,0.544807565432167,0.368,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.524766010489207,0.542675276116478,24.5385918699187,11.2397801014413,14.6917425559947,7.83841656452143,4723.05438832556,3005.02739238958,0.0444256130501706,0.0444256130501706,0.101011571542703,0.101011571542703,-0.154792741635115,-0.154792741635115,0.0485811232639785,0.0485811232639785,0.126762259500278,0.126762259500278,-0.108193542825408,-0.108193542825408,0.0914075632691836,0.0914075632691836,0.144536406869417,0.144536406869417,0.0836848914074577,0.0836848914074577,0.256733188876349,0.256733188876349,-0.0359441108554871,-0.0359441108554871,-0.0306457472234003,-0.0306457472234003,0
"28","RP1632",2017,"RP1","PIPO",0,0.60965409149911,0.195,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.568826956868885,0.951864107436257,5.51735821129707,3.67499008333159,2.01154716981132,1.88877224273314,1494.19280096856,2039.76765948406,46.9,5.61594072440181,0.60965409149911,0.195,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.568826956868885,0.951864107436257,5.51735821129707,3.67499008333159,2.01154716981132,1.88877224273314,1494.19280096856,2039.76765948406,0.60965409149911,0.195,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.568826956868885,0.951864107436257,5.51735821129707,3.67499008333159,2.01154716981132,1.88877224273314,1494.19280096856,2039.76765948406,0.294566334476108,0.294566334476108,0.0274037468493903,0.0274037468493903,0.0552348029340379,0.0552348029340379,0.18349155671072,0.18349155671072,-0.165163072844515,-0.165163072844515,-0.171508432818124,-0.171508432818124,0.145757842089173,0.145757842089173,0.0976744404301851,0.0976744404301851,-0.103336811292739,-0.103336811292739,-0.170585383586439,-0.170585383586439,-0.283510702290055,-0.283510702290055,-0.0327168573947588,-0.0327168573947588,0.085
"29","RP1643",2017,"RP1","PIPO",0,1.00358647784232,0.158,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.320025934205085,0.546691053673732,5.67895015313936,2.90391510824235,4.27857092592593,2.93188325846906,844.241206968309,1043.88206357023,37.4,8.8103729691149,1.00358647784232,0.158,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.320025934205085,0.546691053673732,5.67895015313936,2.90391510824235,4.27857092592593,2.93188325846906,844.241206968309,1043.88206357023,1.00358647784232,0.158,786,508.4,13.32,0.07,-194.29236,660.8,59.39,0.320025934205085,0.546691053673732,5.67895015313936,2.90391510824235,4.27857092592593,2.93188325846906,844.241206968309,1043.88206357023,-0.476149768541484,-0.476149768541484,-0.623033981822256,-0.623033981822256,0.387137368219197,0.387137368219197,-0.255864084891083,-0.255864084891083,0.435573886690852,0.435573886690852,-0.0429517225505332,-0.0429517225505332,-0.116357285582043,-0.116357285582043,-0.0184330039547558,-0.0184330039547558,0.199460468421702,0.199460468421702,-0.13114804665337,-0.13114804665337,0.339432710813534,0.339432710813534,0.0197647090165127,0.0197647090165127,0
"30","RP1DT1",2017,"RP1","PIPO",1,1.90803590071916,0.522,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.466165703502255,0.951864107436257,5.41845202020202,3.71190598199319,2.28357704918033,2.28854039040702,1315.82932881926,1665.94932578238,64.7,1.28829184004232,1.90803590071916,0.522,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.466165703502255,0.951864107436257,5.41845202020202,3.71190598199319,2.28357704918033,2.28854039040702,1315.82932881926,1665.94932578238,1.90803590071916,0.522,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.466165703502255,0.951864107436257,5.41845202020202,3.71190598199319,2.28357704918033,2.28854039040702,1315.82932881926,1665.94932578238,0.16700722151304,0.16700722151304,0.108634568707284,0.108634568707284,-0.29854064598922,-0.29854064598922,0.242115472231952,0.242115472231952,-0.307833129775245,-0.307833129775245,0.160846376414992,0.160846376414992,0.269691465787976,0.269691465787976,0.168295709325106,0.168295709325106,-0.190984301165741,-0.190984301165741,0.0235363205495415,0.0235363205495415,-0.147627679821817,-0.147627679821817,-0.165871336591826,-0.165871336591826,0.105
"31","RP1DT2",2017,"RP1","PIPO",1,1.21772416704486,0.247,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.349204271971268,0.791858897522563,6.50695528044467,5.29652056837996,2.89801405750799,2.45116308738981,2245.02506873982,2549.41628228948,16.6,5.35221126481645,1.21772416704486,0.247,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.349204271971268,0.791858897522563,6.50695528044467,5.29652056837996,2.89801405750799,2.45116308738981,2245.02506873982,2549.41628228948,1.21772416704486,0.247,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.349204271971268,0.791858897522563,6.50695528044467,5.29652056837996,2.89801405750799,2.45116308738981,2245.02506873982,2549.41628228948,-0.132226404431946,-0.132226404431946,-0.0311982165278027,-0.0311982165278027,0.0428869001153345,0.0428869001153345,-0.185392488208384,-0.185392488208384,0.145602266114339,0.145602266114339,0.235643317632729,0.235643317632729,0.216745313267305,0.216745313267305,0.0765622071574603,0.0765622071574603,-0.0658413900280045,-0.0658413900280045,0.0559084278321671,0.0559084278321671,-0.129640242111469,-0.129640242111469,-0.203225327283752,-0.203225327283752,0
"32","RP1DT3",2017,"RP1","PIPO",1,1.03332725165918,0.147,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.257631424337652,0.138336515625638,8.28982229601518,4.63913623004973,10.4343605263158,2.79948119164236,1270.47452987239,1247.23670161206,58.1,1.45019355750001,1.03332725165918,0.147,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.257631424337652,0.138336515625638,8.28982229601518,4.63913623004973,10.4343605263158,2.79948119164236,1270.47452987239,1247.23670161206,1.03332725165918,0.147,786,508.4,13.32,0.07,-168.568176,660.8,59.39,0.257631424337652,0.138336515625638,8.28982229601518,4.63913623004973,10.4343605263158,2.79948119164236,1270.47452987239,1247.23670161206,-0.235120556692494,-0.235120556692494,-0.145152883098759,-0.145152883098759,0.2548603452046,0.2548603452046,-0.18681178475256,-0.18681178475256,0.421744030659271,0.421744030659271,0.056194039766773,0.056194039766773,-0.0367327239352301,-0.0367327239352301,-0.0630064008309218,-0.0630064008309218,0.0873868393050434,0.0873868393050434,0.0511055473634858,0.0511055473634858,-0.0532053653106188,-0.0532053653106188,-0.0930469146713908,-0.0930469146713908,0
"33","SJ1012",2017,"SJ1","PILA",0,1.19800018752797,0.178,518,437.5,7.94,0.2,-194.29236,468.1,34.51,0.454436911079126,0.923216947918024,5.95821344430218,2.1347746494768,4.3295552687262,4.02509251240518,660.782148944542,644.658232254966,32.7,18.232461266775,1.19800018752797,0.178,518,437.5,7.94,0.2,-194.29236,468.1,34.51,0.454436911079126,0.923216947918024,5.95821344430218,2.1347746494768,4.3295552687262,4.02509251240518,660.782148944542,644.658232254966,1.19800018752797,0.178,518,437.5,7.94,0.2,-194.29236,468.1,34.51,0.454436911079126,0.923216947918024,5.95821344430218,2.1347746494768,4.3295552687262,4.02509251240518,660.782148944542,644.658232254966,-0.105195780317417,-0.105195780317417,-0.143883787134296,-0.143883787134296,0.098364875881466,0.098364875881466,0.0330938831639027,0.0330938831639027,0.131702760162458,0.131702760162458,0.285620067271396,0.285620067271396,0.189036169268375,0.189036169268375,0.141709016986372,0.141709016986372,0.119088850705318,0.119088850705318,-0.0825709242589817,-0.0825709242589817,0.0490116862218552,0.0490116862218552,0.0158302480447114,0.0158302480447114,0.12
"34","SJ1039",2017,"SJ1","ABMA",1,0.819073694522349,0.212,518,437.5,7.94,0.2,-168.568176,468.1,34.51,0.870164664246628,1.10586074336773,24.877564321608,15.4378063731771,11.0312457668512,7.89936643604779,3427.63980712699,6077.08191338579,33.3,18.232461266775,0.819073694522349,0.212,518,437.5,7.94,0.2,-168.568176,468.1,34.51,0.870164664246628,1.10586074336773,24.877564321608,15.4378063731771,11.0312457668512,7.89936643604779,3427.63980712699,6077.08191338579,0.819073694522349,0.212,518,437.5,7.94,0.2,-168.568176,468.1,34.51,0.870164664246628,1.10586074336773,24.877564321608,15.4378063731771,11.0312457668512,7.89936643604779,3427.63980712699,6077.08191338579,0.283841237314055,0.283841237314055,0.193406550852889,0.193406550852889,-0.133730022312625,-0.133730022312625,0.344854516924806,0.344854516924806,-0.239132268934801,-0.239132268934801,-0.159697169033769,-0.159697169033769,-0.179320833672637,-0.179320833672637,-0.184161090891929,-0.184161090891929,0.329603832021405,0.329603832021405,0.0655645775372174,0.0655645775372174,0.285713587905816,0.285713587905816,-0.0468438303507564,-0.0468438303507564,0
